date,open,close,total_mv,big_amount,inst_full_ratio,factor,trend,signal_raw,pos,pos_prev,turnover_units,cost,strat_ret,index_ret,index_nav,strat_nav
2022-04-28,4481.137,4501.3632,74075192376720.98,15134901.19,2.0431808145740737e-07,2.0431808145740737e-07,1.2838767792037509e-08,1,1,-1,2,0.0006,-2.6569488767624297e-05,-0.0005734305112323757,0.7880283830487892,1.0308359557281128
2022-04-29,4527.3503,4647.0227,76223218769463.02,19403747.47,2.5456478725579143e-07,2.5456478725579143e-07,1.562301539245102e-08,1,1,1,0,0.0,0.03235897516556774,0.03235897516556774,0.8135281739256275,1.0641927508192932
2022-05-05,4630.0437,4676.8468,76685012248248.03,17779849.86,2.3185560435776292e-07,2.3185560435776292e-07,-1.1953383077801367e-08,-1,1,1,0,0.0,0.006417894192769946,0.006417894192769946,0.8187493116687196,1.0710226272947643
2022-05-06,4574.7768,4580.5537,75157265966358.0,12836028.42,1.7078892180226036e-07,1.7078892180226036e-07,-5.00129947378749e-08,-1,-1,1,2,0.0006,-0.021189320992939086,-0.020589320992939086,0.8018918192780243,1.0483283850543146
2022-05-09,4561.4561,4587.4413,75253676199403.02,11244483.91,1.494210579188848e-07,1.494210579188848e-07,-7.157258462085731e-08,-1,-1,-1,0,0.0,-0.001503661009366608,0.001503661009366608,0.8030975927404027,1.0467520545366962
2022-05-10,4523.8766,4651.7187,76140226759504.0,14600230.850000001,1.917544965569408e-07,1.917544965569408e-07,-8.929729706863431e-09,-1,-1,-1,0,0.0,-0.014011601630739001,0.014011601630739001,0.8143502762804867,1.0320853817423703
2022-05-11,4654.4629,4703.8688,76856946199888.98,21154491.69,2.752450199489003e-07,2.752450199489003e-07,6.403874384340063e-08,1,-1,-1,0,0.0,-0.011210931563853999,0.011210931563853999,0.8234799014968729,1.0205147431596024
2022-05-12,4675.5231,4704.5158,76850823507858.0,14498216.73,1.8865401915332186e-07,1.8865401915332186e-07,-4.382342609192379e-08,-1,1,-1,2,0.0006,-0.0007375463533337395,0.00013754635333373955,0.8235931681543674,1.0197620662322617
2022-05-13,4728.4854,4739.1925,77484567533272.98,13743799.49,1.7737466862802345e-07,1.7737466862802345e-07,-3.303745778205498e-08,-1,-1,1,2,0.0006,0.006770939215466166,0.007370939215466166,0.8296638233351065,1.0266668131969585
2022-05-16,4770.4438,4721.8011,77233174353097.02,13588757.870000001,1.7594457283180537e-07,1.7594457283180537e-07,-2.6368755192849206e-08,-1,-1,-1,0,0.0,0.003669696894565977,-0.003669696894565977,0.8266192085790799,1.0304343692131013
2022-05-17,4723.7603,4759.935,77749628504996.98,13973035.200000001,1.7971835324077402e-07,1.7971835324077402e-07,-3.0107869393850305e-08,-1,-1,-1,0,0.0,-0.008076134337806185,0.008076134337806185,0.8332950963537755,1.0221124428210437
2022-05-18,4765.8488,4755.4625,77646175167379.03,13060554.49,1.6820602511129285e-07,1.6820602511129285e-07,-4.8719440529087704e-08,-1,-1,-1,0,0.0,0.0009396136711952163,-0.0009396136711952163,0.8325121208891015,1.023072833645817
2022-05-19,4687.8644,4778.5435,77945452161486.98,14363404.559999999,1.84275081633268e-07,1.84275081633268e-07,1.2688337852421181e-08,1,-1,-1,0,0.0,-0.0048535762820125505,0.0048535762820125505,0.8365527819735369,1.0181072716056623
2022-05-20,4799.5145,4857.2587,79161559671694.0,17044748.840000004,2.153159805174321e-07,2.153159805174321e-07,5.166046944227331e-08,1,1,-1,2,0.0006,-0.01707263439163016,0.01647263439163016,0.8503330101002881,1.0007254983860787
2022-05-23,4865.2065,4868.5237,79304875297282.0,14781077.9,1.8638296630051683e-07,1.8638296630051683e-07,7.667115172876386e-09,1,1,1,0,0.0,0.0023192093927382196,0.0023192093927382196,0.852305110404268,1.0030463903614883
2022-05-24,4868.0475,4714.1331,77111252715791.02,17625939.66,2.2857804845894457e-07,2.2857804845894457e-07,5.130707327604753e-08,1,1,1,0,0.0,-0.03171199515779288,-0.03171199515779288,0.8252768148701658,0.9712377880873032
2022-05-25,4712.4957,4769.1358,78002435672371.02,13122967.7,1.6823792214796497e-07,1.6823792214796497e-07,8.7990738691359e-09,1,1,1,0,0.0,0.011667617106525974,0.011667617106525974,0.8349058287529643,0.9825698187180951
2022-05-26,4774.8286,4792.1577,78381748550402.0,14370738.46,1.8334291752574456e-07,1.8334291752574456e-07,-2.576010791448846e-08,-1,1,1,0,0.0,0.0048272687055797014,0.0048272687055797014,0.8389361435322096,0.9873129472550402
2022-05-27,4817.2549,4795.2924,78492465353330.0,14800314.05,1.8855713071792446e-07,1.8855713071792446e-07,-2.0228225260024116e-10,-1,-1,1,2,0.0006,5.4131227776799714e-05,0.0006541312277767997,0.8394849178618047,0.9873663917170751
2022-05-30,4815.5912,4834.6686,79045245684801.02,14716433.149999999,1.8617733454435584e-07,1.8617733454435584e-07,-3.370006248662414e-08,-1,-1,-1,0,0.0,-0.008211428358362305,0.008211428358362305,0.8463782881227525,0.9792587033280357
2022-05-31,4836.5106,4901.9946,80038230333910.0,19338311.200000003,2.416134279746424e-07,2.416134279746424e-07,3.729534651723506e-08,1,-1,-1,0,0.0,-0.0139256701069439,0.0139256701069439,0.8581646729488299,0.9656218696761358
2022-06-01,4892.1721,4904.7429,80044211550195.02,15984226.48,1.9969247207808943e-07,1.9969247207808943e-07,-5.4872315177702e-08,-1,1,-1,2,0.0006,-0.0011606493324166182,0.0005606493324166184,0.8586458023998222,0.9645011212977292
2022-06-02,4884.4175,4931.2084,80397238495472.0,15897458.92,1.9773638022275293e-07,1.9773638022275293e-07,-3.411922413500999e-08,-1,-1,1,2,0.0006,0.004795899548577887,0.005395899548577887,0.8632789688973798,0.969126771789964
2022-06-06,4933.515,5027.5473,81691688836901.97,23864887.1,2.9213359938789386e-07,2.9213359938789386e-07,1.213446775856335e-07,1,-1,-1,0,0.0,-0.019536570387088004,0.019536570387088004,0.8801444792369362,0.950193358398878
2022-06-07,5028.5585,5031.3423,81773146792179.02,19784248.479999997,2.419406523547436e-07,2.419406523547436e-07,9.25195944358588e-08,1,1,-1,2,0.0006,-0.0013548412324236418,0.000754841232423642,0.8808088485803542,0.9489059972581441
2022-06-08,5035.1875,5061.6596,82293899829703.02,22312234.549999997,2.711286571200586e-07,2.711286571200586e-07,7.937416056311778e-08,1,1,1,0,0.0,0.006025688214455149,0.006025688214455149,0.8861163280784327,0.9546238089424482
2022-06-09,5051.5636,4994.0739,81384801160927.02,18605869.740000002,2.2861602503899356e-07,2.2861602503899356e-07,-4.6628994909906765e-08,-1,1,1,0,0.0,-0.01335247830573194,-0.01335247830573194,0.8742844790314105,0.9418772152434091
2022-06-10,4959.2925,5079.6942,82684849263278.0,23667083.160000004,2.862324037701431e-07,2.862324037701431e-07,9.757838461682122e-08,1,-1,1,2,0.0006,0.01654437986189976,0.01714437986189976,0.8892735442472881,0.9574599896756644
2022-06-13,5035.7823,5058.0435,85226123883212.98,23903839.740000002,2.8047550036131997e-07,2.8047550036131997e-07,1.0310083173329653e-07,1,1,-1,2,0.0006,0.0036622053902379166,-0.0042622053902379164,0.8854832777536014,0.9609664048107918
2022-06-14,5004.7918,5084.0897,85844779854795.03,22553886.819999997,2.627286930917583e-07,2.627286930917583e-07,8.67841202599529e-08,1,1,1,0,0.0,0.005149461446901427,0.005149461446901427,0.8900430397542695,0.9659148642641324
2022-06-15,5089.5026,5111.9643,86296083362810.0,31165417.84,3.611452180161283e-07,3.611452180161283e-07,1.8142686477535428e-07,1,1,1,0,0.0,0.005482712077247376,0.005482712077247376,0.8949228894776001,0.9712106973560262
2022-06-16,5113.8554,5107.8,86019481942507.02,21688378.15,2.5213332677934397e-07,2.5213332677934397e-07,8.392730166805111e-08,1,1,1,0,0.0,-0.0008146183649990757,-0.0008146183649990757,0.8941938688565736,0.9704195312856764
2022-06-17,5072.7218,5165.7858,86839486286156.97,24972848.6,2.8757480805112627e-07,2.8757480805112627e-07,1.0329972641785828e-07,1,1,1,0,0.0,0.011352402208387069,0.011352402208387069,0.9043451173081072,0.9814361241157058
2022-06-20,5179.3991,5200.6789,87228300101047.02,26257152.800000004,3.0101644500217465e-07,3.0101644500217465e-07,8.570046448474255e-08,1,1,1,0,0.0,0.006754654829087325,0.006754654829087325,0.9104536564218939,0.9880653863709047
2022-06-21,5198.4496,5177.676,86974226519482.03,21627911.29,2.4867034931498234e-07,2.4867034931498234e-07,6.228738301446552e-08,1,1,1,0,0.0,-0.0044230571512499095,-0.0044230571512499095,0.9064266678659755,0.9836951166978144
2022-06-22,5182.5904,5111.0577,85878761140024.0,19873643.25,2.3141511342480047e-07,2.3141511342480047e-07,2.8370649658559018e-09,1,1,1,0,0.0,-0.012866448190269164,-0.012866448190269164,0.8947641761055996,0.9710384544438012
2022-06-23,5117.2124,5208.3683,87379088044876.0,24421353.97,2.7948739814562636e-07,2.7948739814562636e-07,1.112494759976614e-07,1,1,1,0,0.0,0.019039229394729684,0.019039229394729684,0.9117997965086604,0.9895262783290605
2022-06-24,5220.5797,5269.8087,88224671826289.97,26296819.14,2.980664999443369e-07,2.980664999443369e-07,1.1472358241859233e-07,1,1,1,0,0.0,0.011796477603167821,0.011796477603167821,0.9225558223867478,1.0011992029091152
2022-06-27,5294.5285,5322.6636,89041466735665.02,29390660.58,3.3007835177795593e-07,3.3007835177795593e-07,1.4152122106003147e-07,1,1,1,0,0.0,0.010029756867645068,0.010029756867645068,0.9318088329821173,1.0112409874903736
2022-06-28,5321.7087,5386.1106,89903900571139.02,27253084.369999997,3.0313572822610985e-07,3.0313572822610985e-07,1.16958393681754e-07,1,1,1,0,0.0,0.011920159673438624,0.011920159673438624,0.9429161430563846,1.0232951415295846
2022-06-29,5368.6836,5281.5284,88414982520240.03,28737453.21,3.2502922458217303e-07,3.2502922458217303e-07,8.341579660753061e-08,1,1,1,0,0.0,-0.01941701679872665,-0.01941701679872665,0.9246075244668682,1.0034258025764493
2022-06-30,5282.5564,5350.8294,89392810352919.02,25440002.18,2.8458666954941847e-07,2.8458666954941847e-07,8.489419747132904e-08,1,1,1,0,0.0,0.013121391148819717,0.013121391148819717,0.9367396614545399,1.0165921450208733
2022-07-01,5353.5119,5336.141,89148401940688.98,23351707.79,2.6194196734492274e-07,2.6194196734492274e-07,6.420558712216981e-08,1,1,1,0,0.0,-0.002745069764324759,-0.002745069764324759,0.9341682457328372,1.0138015286609263
2022-07-04,5322.9976,5381.5624,89862851754852.98,25991110.02,2.892308613897997e-07,2.892308613897997e-07,-2.9027379980941614e-09,-1,1,1,0,0.0,0.008512031447444945,0.008512031447444945,0.9421199152177195,1.0224310391543558
2022-07-05,5389.8842,5364.211,89629600067188.0,26121088.509999998,2.9143372825962797e-07,2.9143372825962797e-07,4.9493075904884384e-08,1,-1,1,2,0.0006,-0.003824230940813699,-0.0032242309408136993,0.9390823030371178,1.0185210267395735
2022-07-06,5346.7979,5293.9007,88494108558537.02,23457968.0,2.6507943163790437e-07,2.6507943163790437e-07,-6.049225482154208e-09,-1,1,-1,2,0.0006,0.012507295742095127,-0.013107295742095126,0.9267734735650425,1.0312599704405476
2022-07-07,5293.8198,5329.0879,88942759671772.0,24579306.86,2.763497214467565e-07,2.763497214467565e-07,4.773369640776296e-08,1,-1,1,2,0.0006,0.006046743487273899,0.006646743487273898,0.9329334991146391,1.0374957349504954
2022-07-08,5352.4822,5308.5241,88598536819180.98,23430562.32,2.644576666973516e-07,2.644576666973516e-07,-2.1774737072791464e-08,-1,1,-1,2,0.0006,0.0032587841645473244,-0.003858784164547324,0.9293335101016797,1.0408767096223375
2022-07-11,5286.862,5231.2867,87457389302256.0,22090333.2,2.5258395404023533e-07,2.5258395404023533e-07,-2.7891546321084637e-08,-1,-1,1,2,0.0006,-0.01514969376516535,-0.01454969376516535,0.9158119921239941,1.0251077462242661
2022-07-12,5229.4913,5167.8063,86479833121373.02,20439544.92,2.3635042046523654e-07,2.3635042046523654e-07,-2.6378272626521744e-08,-1,-1,-1,0,0.0,0.012134758356868391,-0.012134758356868391,0.9046988348992472,1.0375471810144516
2022-07-13,5167.4691,5194.8741,86799516736788.98,19703247.4,2.269972016059509e-07,2.269972016059509e-07,-1.341480164101774e-07,-1,-1,-1,0,0.0,-0.005237773714545035,0.005237773714545035,0.909437442676262,1.0321127436621338
2022-07-14,5183.8674,5215.7321,86927102677664.98,22119327.13,2.5445835014219715e-07,2.5445835014219715e-07,2.325023362853185e-09,1,-1,-1,0,0.0,-0.0040151117425542004,0.0040151117425542004,0.91308893563147,1.0279686956654162
2022-07-15,5191.4781,5133.3152,85547837709516.98,22804869.79,2.66574473424277e-07,2.66574473424277e-07,-2.1000334626849257e-08,-1,1,-1,2,0.0006,0.01520159763190292,-0.01580159763190292,0.898660671668479,1.0435954621551138
2022-07-18,5147.473,5210.4169,86856475544628.97,20546496.61,2.3655687709136563e-07,2.3655687709136563e-07,-6.445956791080902e-08,-1,-1,1,2,0.0006,0.014419864745496214,0.015019864745496214,0.9121584334090364,1.0586439675684043
2022-07-19,5211.3833,5214.0903,86919033496144.98,19178503.41,2.2064791379497566e-07,2.2064791379497566e-07,-2.8022435520006683e-08,-1,-1,-1,0,0.0,-0.0007050107641097814,0.0007050107641097814,0.9128015149231632,1.0578976121759087
2022-07-20,5233.8719,5252.8878,87549542013678.0,17102204.34,1.9534316167328545e-07,1.9534316167328545e-07,-3.6071951751515015e-08,-1,-1,-1,0,0.0,-0.007440895298648886,0.007440895298648886,0.9195935754241545,1.050025906807017
2022-07-21,5240.7717,5206.8795,86756096812547.02,20046076.32,2.3106245043865155e-07,2.3106245043865155e-07,-4.842494770697481e-08,-1,-1,-1,0,0.0,0.008758667946419996,-0.008758667946419996,0.9115391606513532,1.0592227350598782
2022-07-22,5218.378,5194.8944,86617214080388.0,17564765.27,2.0278607960882271e-07,2.0278607960882271e-07,-9.528042033551418e-08,-1,-1,-1,0,0.0,0.0023017817101393945,-0.0023017817101393945,0.9094409964832901,1.0616608345784029
2022-07-25,5194.3539,5151.8733,86021242955479.02,14927433.45,1.7353194324018093e-07,1.7353194324018093e-07,-1.56546408537775e-07,-1,-1,-1,0,0.0,0.008281419541463664,-0.008281419541463664,0.9019095340432052,1.070452893360287
2022-07-26,5157.3392,5201.6105,86766472679047.03,15741957.0,1.8142903029180622e-07,1.8142903029180622e-07,-1.2170669793430363e-07,-1,-1,-1,0,0.0,-0.009654197047120672,0.009654197047120672,0.9106167464035351,1.0601185301981264
2022-07-27,5191.6902,5209.3502,86795663237794.0,16652804.48,1.9186217212692213e-07,1.9186217212692213e-07,-1.331670524552509e-07,-1,-1,-1,0,0.0,-0.001487943013034121,0.001487943013034121,0.9119716922288981,1.0585411342381301
2022-07-28,5232.5079,5224.3789,87012653512736.0,20493903.04,2.355278481077504e-07,2.355278481077504e-07,-4.9058821441668074e-08,-1,-1,-1,0,0.0,-0.0028849471475347332,0.0028849471475347332,0.9146026823610263,1.0554872990123616
2022-07-29,5227.1384,5174.9752,86192475739970.0,19781706.599999998,2.2950618868030305e-07,2.2950618868030305e-07,-3.243577866461969e-08,-1,-1,-1,0,0.0,0.009456377675822858,-0.009456377675822858,0.9059538539732997,1.0654683855438565
2022-08-01,5165.9597,5206.4996,86635636783069.97,19624394.11,2.2651641793940077e-07,2.2651641793940077e-07,-6.271444345039892e-08,-1,-1,-1,0,0.0,-0.006091700690662227,0.006091700690662227,0.911472653691257,1.0589778710437603
2022-08-02,5152.0591,5069.1207,84551148503224.03,22866943.700000003,2.7045101225476624e-07,2.7045101225476624e-07,-2.098271600486173e-08,-1,-1,-1,0,0.0,0.026386038712074344,-0.026386038712074344,0.8874225009659623,1.086920102144351
2022-08-03,5075.8318,5026.7483,83844498403185.97,21894722.299999997,2.6113487130323186e-07,2.6113487130323186e-07,-3.944560334672503e-09,-1,-1,-1,0,0.0,0.008358925049861243,-0.008358925049861243,0.8800046027928274,1.0960055858133633
2022-08-04,5054.0997,5069.6734,84563936795328.0,15995331.620000001,1.891507447047299e-07,1.891507447047299e-07,-8.719897674202662e-08,-1,-1,-1,0,0.0,-0.008539337448027595,0.008539337448027595,0.8875192590518929,1.0866464242711797
2022-08-05,5080.4956,5142.2675,85614631731656.98,18786927.0,2.194359377598458e-07,2.194359377598458e-07,-4.502172893750582e-08,-1,-1,-1,0,0.0,-0.014319285340945287,0.014319285340945287,0.9002279005678413,1.0710864240573228
2022-08-08,5130.0753,5169.2384,86000803946464.98,17926951.9,2.084509804252461e-07,2.084509804252461e-07,-4.413297361498925e-08,-1,-1,-1,0,0.0,-0.005244943013952508,0.005244943013952508,0.9049495446058897,1.065468636800124
2022-08-09,5164.1269,5184.3849,86243896271496.98,17725787.630000003,2.0553092330382405e-07,2.0553092330382405e-07,-3.081949716141249e-08,-1,-1,-1,0,0.0,-0.0029301221626767404,0.0029301221626767404,0.9076011573226437,1.0623466835337991
2022-08-10,5173.9538,5158.4046,85820733857671.03,18473269.16,2.1525415047879807e-07,2.1525415047879807e-07,-1.1743051127152828e-08,-1,-1,-1,0,0.0,0.005011259869999285,-0.005011259869999285,0.9030529320649878,1.067670378837019
2022-08-11,5181.7573,5245.2622,87230890975161.97,21039163.93,2.411893733378313e-07,2.411893733378313e-07,-1.3268976804365837e-08,-1,-1,-1,0,0.0,-0.01683807431468254,0.01683807431468254,0.91825860444519,1.049692865654576
2022-08-12,5237.2904,5228.8923,87083678333788.03,18941800.63,2.175126383315698e-07,2.175126383315698e-07,-4.9061835092707203e-08,-1,-1,-1,0,0.0,0.003120892602852088,-0.003120892602852088,0.9153928179590718,1.052968844354264
2022-08-15,5217.9278,5241.7281,87179908100761.97,19243195.47,2.207297058372537e-07,2.207297058372537e-07,-1.5827171254111934e-08,-1,-1,-1,0,0.0,-0.0024547837789659077,0.0024547837789659077,0.9176399093999796,1.0503840335153867
2022-08-16,5247.2757,5254.1061,87323077174341.97,20399417.13,2.3360854644726072e-07,2.3360854644726072e-07,1.2960632652285059e-08,1,-1,-1,0,0.0,-0.0023614349626412956,0.0023614349626412956,0.9198068563651517,1.0479036199344431
2022-08-17,5260.1947,5284.5573,87842408592119.02,21758889.83,2.477037023316793e-07,2.477037023316793e-07,5.2360540658393866e-08,1,1,-1,2,0.0006,-0.0063956956750455644,0.005795695675045565,0.9251377769844644,1.0412015472845637
2022-08-18,5272.477,5265.7188,87491470893080.0,20818667.650000002,2.3795082466314578e-07,2.3795082466314578e-07,6.888374224494233e-09,1,1,1,0,0.0,-0.0035648208412842886,-0.0035648208412842886,0.9218398265560108,1.0374898503088263
2022-08-19,5263.4268,5209.7247,86829423088307.97,22512690.490000002,2.592749057782402e-07,2.592749057782402e-07,5.648882616941747e-08,1,1,1,0,0.0,-0.010633704936921395,-0.010633704936921395,0.9120372538413114,1.0264574893655916
2022-08-22,5194.0718,5250.7409,87492627890631.02,20453256.97,2.3377120407867185e-07,2.3377120407867185e-07,6.023926083849092e-08,1,1,1,0,0.0,0.007873007185965175,0.007873007185965175,0.919217729694672,1.0345387965554547
2022-08-23,5241.7282,5245.8468,87421263848188.0,19739871.11,2.2580171277641797e-07,2.2580171277641797e-07,4.437268248461175e-08,1,1,1,0,0.0,-0.0009320779854133932,-0.0009320779854133932,0.9183609470850219,1.0335745257181292
2022-08-24,5252.4012,5110.5257,85478150190703.02,21833603.07,2.554290543406579e-07,2.554290543406579e-07,6.356688221373579e-08,1,1,1,0,0.0,-0.025795854350912473,-0.025795854350912473,0.8946710418524506,1.006912587791891
2022-08-25,5125.5331,5127.5687,85991544887528.98,18409864.96,2.1408924544940825e-07,2.1408924544940825e-07,-2.143860265834214e-08,-1,1,1,0,0.0,0.0033348819672307517,0.0033348819672307517,0.897654664176528,1.0102705224234958
2022-08-26,5138.3136,5109.4449,85724824584155.02,16871037.0,1.9680456719322776e-07,1.9680456719322776e-07,-3.2701621487075284e-08,-1,-1,1,2,0.0006,-0.00413457965370596,-0.0035345796537059604,0.8944818322644753,1.0060934784767446
2022-08-29,5047.307,5112.7218,85772481977168.98,14458936.350000001,1.6857313693975532e-07,1.6857313693975532e-07,-5.7943280999645456e-08,-1,-1,-1,0,0.0,-0.000641341684690655,0.000641341684690655,0.895055500749705,1.005448228790302
2022-08-30,5112.0991,5089.0978,85412843372311.02,13780237.7,1.6133683361801362e-07,1.6133683361801362e-07,-1.0911417863675261e-07,-1,-1,-1,0,0.0,0.004620630835028172,-0.004620630835028172,0.8909197797038793,1.010094033879275
2022-08-31,5069.6413,5017.1504,84435328103551.97,19652406.06,2.3275098825811603e-07,2.3275098825811603e-07,-2.838388304511583e-08,-1,-1,-1,0,0.0,0.014137554990591661,-0.014137554990591661,0.8783243523261098,1.0243742938289118
2022-09-01,5009.8778,4983.7003,83930730254960.0,12593743.55,1.5004925504333685e-07,1.5004925504333685e-07,-3.910148966139305e-08,-1,-1,-1,0,0.0,0.0066671511382238036,-0.0066671511382238036,0.8724684311207691,1.0312039520679805
2022-09-02,4994.6321,4994.8094,84051823754411.03,12061915.42,1.4350569542956516e-07,1.4350569542956516e-07,-7.593024233028064e-08,-1,-1,-1,0,0.0,-0.002229086688860349,0.002229086688860349,0.8744132388870313,1.0289053090649256
2022-09-05,4986.3046,4999.1782,84271968128826.0,12460446.84,1.4785992444073214e-07,1.4785992444073214e-07,-6.059105598451394e-08,-1,-1,-1,0,0.0,-0.000874668010354851,0.000874668010354851,0.8751780601749165,1.0280053585054023
2022-09-06,5011.513,5066.941,85273912810210.0,15916023.639999999,1.8664586994411197e-07,1.8664586994411197e-07,-1.8885053359712083e-08,-1,-1,-1,0,0.0,-0.01355478786493336,0.01355478786493336,0.8870409131246314,1.0140709639468468
2022-09-07,5047.2281,5080.8825,85488851681040.98,15794728.25,1.847577542499945e-07,1.847577542499945e-07,-3.0496396228803575e-08,-1,-1,-1,0,0.0,-0.0027514628648726003,0.0027514628648726003,0.8894815732567165,1.0112807853472014
2022-09-08,5083.5888,5048.6759,85064650497278.0,13164970.73,1.547642957801992e-07,1.547642957801992e-07,-8.642507755763212e-08,-1,-1,-1,0,0.0,0.006338780713783354,-0.006338780713783354,0.8838433446148911,1.0176910724855799
2022-09-09,5058.799,5087.4696,85736782262998.0,14032216.379999999,1.6366623530325766e-07,1.6366623530325766e-07,-5.384640302831215e-08,-1,-1,-1,0,0.0,-0.007683935504752881,0.007683935504752881,0.890634739871217,1.0098711999208378
2022-09-13,5106.021,5097.0772,85871809080335.02,12910771.95,1.5034936480634386e-07,1.5034936480634386e-07,-7.038034103090984e-08,-1,-1,-1,0,0.0,-0.001888483028969823,0.001888483028969823,0.8923166884624747,1.0079640752983419
2022-09-14,5027.3431,5044.053,85081186792295.02,11483840.79,1.3497508935829725e-07,1.3497508935829725e-07,-9.863345708896347e-08,-1,-1,-1,0,0.0,0.010402863821642683,-0.010402863821642683,0.8830340394666204,1.0184497883107786
2022-09-15,5063.3808,4951.8715,83823097733312.98,16193457.82,1.9318610571420572e-07,1.9318610571420572e-07,-5.45175966174736e-08,-1,-1,-1,0,0.0,0.01827528378468657,-0.01827528378468657,0.8668963418038298,1.0370622472126119
2022-09-16,4936.6678,4836.3739,81912766383488.98,13916834.690000001,1.698982381433182e-07,1.698982381433182e-07,-6.805258651982758e-08,-1,-1,-1,0,0.0,0.023324030116694372,-0.023324030116694372,0.8466768254195451,1.0612507182994855
2022-09-19,4830.2776,4808.7903,81584568958324.0,9290160.540000001,1.1387154039810778e-07,1.1387154039810778e-07,-1.454033653801324e-07,-1,-1,-1,0,0.0,0.005703363836282338,-0.005703363836282338,0.841847919432429,1.0673034172674636
2022-09-20,4834.2937,4842.2461,81986415195976.98,10501541.899999999,1.280888044061634e-07,1.280888044061634e-07,-1.0568239967250845e-07,-1,-1,-1,0,0.0,-0.006957217493971601,0.006957217493971601,0.8477048385047679,1.0598779552614748
2022-09-21,4827.9305,4828.519,81807006943112.03,8638679.46,1.0559828287089483e-07,1.0559828287089483e-07,-1.2020342990552314e-07,-1,-1,-1,0,0.0,0.0028348621107877614,-0.0028348621107877614,0.8453017121769593,1.0628825631189047
2022-09-22,4795.011,4803.1281,81477043392488.98,9732679.75,1.194530305072068e-07,1.194530305072068e-07,-1.3597602383345112e-07,-1,-1,-1,0,0.0,0.005258527511230682,-0.005258527511230682,0.8408566698681863,1.068471760318273
2022-09-23,4799.9061,4750.7082,80882915067644.0,9343010.809999999,1.1551278539091045e-07,1.1551278539091045e-07,-9.85764600584978e-08,-1,-1,-1,0,0.0,0.010913700178015184,-0.010913700178015184,0.8316798122805606,1.0801327407590626
2022-09-26,4716.83,4705.3719,80021437895537.97,9979993.219999999,1.2471649451023534e-07,1.2471649451023534e-07,-7.208807268299242e-08,-1,-1,-1,0,0.0,0.0095430613902997,-0.0095430613902997,0.8237430407748944,1.0904405138137991
2022-09-27,4717.1648,4788.6204,81316184643131.02,9975674.25,1.2267759848521952e-07,1.2267759848521952e-07,-4.5895538454535794e-08,-1,-1,-1,0,0.0,-0.017692225347798685,0.017692225347798685,0.8383168882809647,1.071148194515036
2022-09-28,4776.868,4680.7365,79799774784028.0,9240590.649999999,1.1579720212254924e-07,1.1579720212254924e-07,-4.5539631495464386e-08,-1,-1,-1,0,0.0,0.02252922365698473,-0.02252922365698473,0.8194302596094554,1.0952803317590407
2022-09-29,4723.74,4676.9326,79696242843504.98,8720253.92,1.0941863265905107e-07,1.0941863265905107e-07,-1.2333235559906495e-07,-1,-1,-1,0,0.0,0.0008126712537652736,-0.0008126712537652736,0.8187643321930054,1.0961704345994758
2022-09-30,4677.8313,4631.6762,79125384373696.98,8106820.61,1.0245537098073025e-07,1.0245537098073025e-07,-4.75938840626066e-08,-1,-1,-1,0,0.0,0.009676513191573477,-0.009676513191573477,0.8108415483317499,1.1067775422700905
2022-10-10,4637.708,4537.6906,77828055614224.0,9383035.620000001,1.205610951725375e-07,1.205610951725375e-07,-2.294460025702765e-08,-1,-1,-1,0,0.0,0.02029191937035668,-0.02029191937035668,0.7943880170108669,1.1292361829187565
2022-10-11,4547.4471,4559.2308,78082905339642.0,8078147.77,1.0345603477306569e-07,1.0345603477306569e-07,-4.4403889667666454e-08,-1,-1,-1,0,0.0,-0.004746952117008707,0.004746952117008707,0.798158938889943,1.1238757528296475
2022-10-12,4555.173,4655.917,79523766357424.98,10920860.51,1.3732826059715845e-07,1.3732826059715845e-07,-4.931760934695351e-08,-1,-1,-1,0,0.0,-0.021206691269062272,0.021206691269062272,0.8150852490906244,1.1000420667146042
2022-10-13,4627.3846,4651.4818,79389822510486.03,10846612.39,1.3662472149458893e-07,1.3662472149458893e-07,-4.8133032755405564e-08,-1,-1,-1,0,0.0,0.000952594300972498,-0.000952594300972498,0.8143088035275339,1.1010899605181865
2022-10-14,4685.1757,4762.0177,80951166977153.97,15990486.09,1.9753249628276307e-07,1.9753249628276307e-07,4.276820050256388e-08,1,-1,-1,0,0.0,-0.0237635886267471,0.0237635886267471,0.8336597029497008,1.0749241116553911
2022-10-17,4740.0932,4790.5243,81340859546207.02,13253488.979999999,1.6293765585881392e-07,1.6293765585881392e-07,-7.285794444437337e-10,-1,1,-1,2,0.0006,-0.006586244024250409,0.005986244024250409,0.8386501933647419,1.067844399148478
2022-10-18,4809.6237,4795.5139,81366857240027.02,12156256.06,1.4940058486147282e-07,1.4940058486147282e-07,-9.487799448710328e-10,-1,-1,1,2,0.0006,0.0004415561403163132,0.0010415561403163132,0.8395236946232184,1.0683159123998245
2022-10-19,4782.507,4736.7025,80463841805871.02,12037976.29,1.4960727725433628e-07,1.4960727725433628e-07,1.463218789603903e-08,1,-1,-1,0,0.0,0.012263836833003361,-0.012263836833003361,0.8292279130149192,1.081417564435597
